_H:	|batch	|epoch	|trial	$group_name	|phase_no	%minus_cycles	$trial_name	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]	%Voice_act_m[2:0,0]<2:2,1>	%Voice_act_m[2:1,0]
_D:	0	0	263	""	2	50	"C_D_A"	0.800378	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930317	0.890489	3.81516e-05	0	0	0.727173	0.879014	0.865818	0.877061	0.911516	0.00669024	0.918171	0.840181	0.80244	0.636503	2.32114e-13	0	0.0351164	0.686452	0.929838	0.018723	0	0.846086	0.000305198	0.622486	0.790733	0.774139	0.923549	2.83067e-05	1.5528e-10	0.873098	0.933659	0.194142	8.65241e-07	0.000666858	0.0117417	0.0249157	0.371123	0.00247325	5.90435e-07	1.44555e-09	0.847869	0.892611	1.07685e-05	0.0688817	0.750568	1.91201e-09	0.900233	0.87144	0.806615	0.864533	0.000457032	0.925564	0.83824	7.7159e-10	9.83527e-10	0.00639068	0	0.928729	0.917922	0	0.0193187	0	0.855154	7.49674e-06	0.933222	0	4.37437e-11	0.00629087	0.0654912	0	0.002205	0.000136876	0.335035	0.791374	0.475849	0.910396	0.868564	0.919657	0.916698	0.389412	0.0629435	0.920766	0.921528	0.0363398	0.816244	0.330957	3.13931e-12	0	0	0.955208	0.919493	0.952398	0.805224	0.566244	0.209601	4.73344e-05	0.437851	1.54433e-08	0.702133	0.00950032	0.40523	1.77923e-05	0.289606	0.00779316	0.543799	0.344154	0.303487	0.192141	0.132886	0.12575	0.0349429	0.248404	0.21287	0.164314	0.0703673	0.000122959	0.152978	0.250816	1.84667e-10	0.0123964	0.164418	0.288511	0.177849	0.0154409	0.158865	0.383792	0.275418	0.353383	0.257695	0.150728	7.20146e-05	0.338165	0	0	0	0	0	0	0	0	0	0	0	0.451822	0	0.455583	3.86695e-06	0	2.25273e-12	0	4.05655e-10	0	0	0	0	1.22151e-10	4.0961e-14	1.14199e-13	0	0	0	2.93904e-12	0	0.459511	0	0.95	0
_D:	0	0	264	""	2	50	"D_E_A"	0.372268	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000571976	0.0250471	0.776096	0	0.00283679	0	0.817148	0.00618861	0.000486431	0.64046	0.594385	0.80884	6.7255e-07	0.0129489	0.596033	0.808536	0.0143529	0.856483	0.808635	0.799645	8.56543e-12	0.0095812	0.830202	0	0.809382	0.0381039	0.899853	0.906198	0.000292216	0.848793	0.348286	0.877968	0.769335	0	0.816126	0	0.723004	0	4.15587e-08	0.000565813	8.59056e-05	0.81482	0.903543	0.165679	5.35435e-10	0.0014193	0.0198665	0.548314	3.0301e-12	0.671486	0.02108	4.98681e-05	0.0617448	0.667753	0.679762	0.917853	0.054329	2.86708e-11	0.913649	0.739215	0	0.000155848	6.0085e-12	0.889075	0.83531	0.884939	0	0	0	0.904796	0.562303	0.661041	0.624842	0.697956	0	0.310625	0.797743	0.811044	0.760967	2.65531e-09	0.0227233	0.0400628	0.670281	0.700965	0	1.26401e-11	0.762495	0.828243	3.73446e-06	6.725e-12	4.4243e-08	0.822665	0.82836	0.771257	0.9222	0.588118	0.84134	0.729223	0	0.726842	0.610138	0.163985	0.100452	0.0328764	0.835313	0.132209	0.018854	0.0110895	0.274403	0.222721	0.0534991	0.120192	0.00255945	0.000462943	0.212963	0.114548	0.0178359	0.494198	1.42773e-06	0.000435648	0.183254	0.303767	0.0674752	0.106107	0.481375	0.0325581	0.287569	3.38698e-13	0.11145	0.310901	0.404696	0.35147	0.0782923	0	7.23467e-15	1.43845e-09	0	0	0	0	0	0	0	3.9822e-11	0	1.84328e-10	0	0	0	0	0	0	7.27964e-06	0	0.404909	7.76509e-15	0	0	0.00429097	1.01486e-05	0.404989	3.86739e-06	3.48197e-13	1.45105e-09	0	0	0.95	0
_D:	0	0	265	""	2	50	"E_F_A"	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903273	0.861741	0.909967	0	0.00706871	3.68453e-09	0	0.720972	0.904274	0.885677	0.00628163	0.414776	0.843371	0.568383	2.41972e-05	2.72455e-09	0	0.747215	0.918609	0.633129	0.496337	0.00351222	0.913848	0	0.910773	0.460003	0.277101	0.397539	0.887706	0.831443	0.808485	0.0219016	0.713612	0.893634	0.000292063	2.05602e-10	0.927863	0	8.66621e-10	0.801909	0	0.877631	0.909351	0	0.556351	0	1.84918e-13	0.0643102	0.791632	0	1.51592e-11	2.16201e-10	0.884861	0.731712	0.883697	0.897316	0.00886601	1.8659e-05	0.0854888	0.925054	0	1.33482e-05	0	0.621056	0.138204	0.249202	0.0011583	2.83895e-06	0.248604	1.79104e-12	0	0.882034	0.927322	0.876218	8.6289e-06	0.728869	0.046871	0	1.05992e-13	0.589375	0.730828	0.813452	0.567413	1.14438e-10	0	0.752388	0.815326	0.359762	0	4.01421e-06	0.914124	0.027292	0.843238	0.923599	0.873189	0.30828	1.05433e-11	0.923715	0	0.585066	0.320347	0.220059	0.363862	0.23258	0.129497	0.65975	0.0155564	0.176523	0.00128049	0.271497	0.000387702	0.173707	0.0578186	0.158659	0.336909	0.00164528	0.297153	0.0106121	0.000122233	0.171618	0.208115	0.25572	0.138095	0.130735	0.275585	0.132996	0.180674	0.210657	0.00512168	0.00224339	0.000214707	0.228201	0.032276	0	0.406497	0	0	0	1.97895e-14	4.21914e-06	3.91577e-15	8.50848e-11	0	0	0	0	0	0	0.0342241	0	4.23714e-10	0	0	0.0123489	0	0	3.78602e-10	2.95748e-10	0	0	0	0	5.03331e-06	0.406514	0	0	0.95	0
_D:	0	0	266	""	2	50	"F_C_A"	0.363988	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853194	0.00803682	0.0630583	3.61424e-05	0	1.84527e-09	0.80718	0.628433	0.0377754	0.839388	0.342044	0.300016	0.939646	0.74137	0.836625	0	0.483915	0.859292	0.0565164	0.666766	0	9.19646e-12	0.491905	0.00239314	0.885369	1.28775e-11	0.883472	7.96541e-11	0.330163	0.873685	0.00387697	0.920323	0.804973	0.00571938	0.776568	0.884852	0.904224	0.705392	0.534825	0.8985	0.665944	0.534913	0.873743	0.0519244	0.596952	0.0452748	0.152539	7.63616e-06	0.857281	0.804439	0	2.99029e-05	3.39541e-10	0.463894	0.807415	0.00124377	1.35326e-13	0.573998	0.943538	0.774634	0.557312	1.22079e-10	3.55762e-09	0.0791904	0.875565	0.909821	0.662497	1.33444e-11	2.04968e-06	0.874015	0.747911	0.931205	0.886442	0.926567	0.915693	0.806796	0.9205	0.812604	0.00180781	4.17957e-05	0.775351	0.646855	0.88311	0.730537	2.12017e-11	0.629648	4.66124e-06	3.30107e-08	0.013083	0.574109	0.949659	0.50256	0.732135	0.414013	0.832799	0.799672	0.931359	0.780773	0.00179282	0.86592	0.313545	0.00912159	0.625068	0.312783	0.0572309	0.24808	0.177923	0.175086	0.178107	0.159692	0.15831	0.169969	0.157385	0.303323	0.32184	0.316952	0.252917	0.117042	0.0195962	0.236254	0.18343	0.0826916	0.00308171	0.371593	0.162782	0.208417	0.448781	0.0105419	0.0520332	0.00020547	0.603314	0.081645	0.177599	0	0	0	0	0	0	0	0	0.406078	0	0	0	5.85907e-05	0	0	0	0	0	0.405956	0.406038	0.406025	0	3.61498e-14	0	5.43459e-10	0	0	5.90557e-12	0	2.8552e-12	0	0	0.00131569	0.95	0
_D:	0	0	267	""	2	50	"C_Y_B"	0.376842	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931739	0.933029	0.0393673	0.000269205	0	0.901435	0.868197	0.943487	0.911788	0.90315	0.00120756	0.889038	0.0640321	0.743101	0.810885	0	0.759902	0.828152	4.94416e-06	0.829276	0.0313682	1.51337e-11	0.864809	0.567184	0.368122	0.836554	0.00453834	0.933295	3.87255e-08	5.77963e-07	0.883021	0.787138	0.00811837	3.17594e-06	0.0205718	0.753891	0.00054904	0.907648	0.427217	5.05398e-09	7.69939e-10	0.465894	0.686732	0.332386	2.13761e-07	0.000106894	3.25121e-09	0.903686	0.507861	0.707694	0.89155	0.66683	0.886567	0.744993	0.715988	0	2.45247e-05	6.34031e-08	0.883426	0.903838	0.0250283	0.02053	2.06611e-11	9.54238e-05	0.00177651	0.295347	6.83334e-12	0.733402	0.861694	0	2.65793e-10	1.02357e-05	3.55501e-06	0.337815	0.852708	0.817699	0.808208	0.883955	0.760412	0.906362	0.000275093	0	0.909043	0.950289	0.850783	0.62896	0.876171	0.818324	0.000310431	1.84838e-10	0.935788	0.882027	0.932035	0.411883	0.0018366	2.82852e-07	0.000960911	3.85393e-08	2.93185e-06	0	0.118993	0.0548471	0.132577	0.613875	0.301517	2.39579e-12	0.355546	0.118473	1.92132e-10	0.256415	0.194559	0.0115254	0.342498	0.0412208	0.123038	0.287998	0.216967	0.0244741	7.63682e-05	0.470839	0.1167	0.203962	0	0.185278	0.586607	0.0874915	0.23079	0.0420096	0.221565	0.0143807	0.275488	0.00664191	9.10156e-05	0	0	0	0	0	0	0	0	0	0	0	0.421571	0	0.422942	5.37627e-06	0	1.59426e-12	0	3.17695e-10	0	0	0	0	1.6314e-10	4.65601e-14	7.69843e-14	0	0	0	3.25588e-12	0	0.417216	0	0	0.95
_D:	0	0	268	""	2	50	"Y_Z_B"	0.976719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.453617	0.498791	0.939024	0.660912	0.00176229	0.94775	0.329121	0.875442	0.892391	0.888028	0.748398	0.533899	0.460282	0.65763	0.859568	0	0.940879	0.936485	0.391375	0.577683	2.97032e-08	0.698609	0.732333	0.752709	0.0744738	0.878442	0.842948	0.919663	0.910563	0.796269	0.917128	0.000386495	0.831435	0.616613	0.916497	0.340027	0.879863	4.16892e-08	0.261167	0.86434	0.715319	0.745665	0.871851	0.797356	2.46997e-10	0	0.19575	9.81692e-10	0.739276	0.878002	0.47001	1.44665e-05	0.916191	0.811976	0.917361	0.437684	0.74047	0.821197	3.59254e-07	0.525582	0.910051	0.225079	0.450358	0.379175	0.913628	0.00543188	2.63404e-07	0.765137	0.914736	0.846606	0	0.0538494	0.68011	0.458581	0.927481	0.408467	0.860849	1.06098e-10	9.33507e-05	5.96323e-10	0.70166	3.02652e-05	0.0790491	0.024957	0.88711	0.0532934	0.894282	0.7179	0.00435079	0.76088	0.628765	0.717591	0.0364811	0.490419	0.000703495	0	0.670507	0.93782	0.911695	0.0440957	0.0133897	0.161436	0.559647	0.619801	0.0381655	0.267984	0.393721	0.151172	0.0500678	0.160351	0.019615	0.0778721	0.0702319	0.268093	0.0746132	0.225251	0.229066	0.2645	0.00641581	0.0137774	0.0513298	0.134076	0.167852	0.159383	0.208266	0.746948	0.210341	0.18081	0.230393	0.0058039	0.199728	0.528546	0.268707	0	0	0	0.404967	0	0	0	0	0	8.89617e-13	0.405104	0	0	0	0.405289	0	0	0.404905	4.65287e-10	0	0	0	0	0	0	0	4.53086e-15	0	0	0	0	0.40492	0	0	0.95
_D:	0	0	269	""	2	50	"Z_J_B"	2.39013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.656715	0.911063	7.2338e-08	0.751632	0	0.00021255	0.299713	0.935154	0.943342	0.938415	0.00108309	0.0291488	0.953565	0.000644612	0.808241	0	0.00131705	0.915349	0.00738047	0.912025	8.71506e-05	0.936496	0.915936	8.97133e-08	0.115737	0.885431	0.922905	0.92627	0.000342139	2.38274e-05	0.751266	0.90323	0.793086	0.906102	0.951475	0.906448	2.81886e-06	0.937853	0.940001	0.706827	0.00919166	0.878999	9.09282e-11	0.0146525	0	0.926116	0.519737	0.924198	0.879059	0.000202474	0	0.910328	0.925756	0.236034	0.884675	0.906329	1.61814e-08	0.0127415	0.850932	0.916201	0.791412	0.0448312	6.88862e-08	0	0.908685	0	0.817601	7.2288e-05	0.0318557	0.00694528	0.766711	0.817502	0.780589	0.869334	0.951474	0.928084	6.78901e-08	0.391103	6.78536e-08	0.898325	0.811005	3.34983e-08	0.955682	0.959783	0.899312	1.8451e-05	4.8889e-06	2.70268e-06	0.350104	1.36412e-10	0.91137	1.31206e-10	0.812671	0.911776	0.758523	0.864056	0.751609	0.936182	6.0424e-14	0.702628	0.652674	0.375109	0.00396266	0.501996	0.00111122	0.567991	0.000451498	0.350623	0.442652	0.185678	0.183176	0.000355716	0.0743257	0.375569	0.135213	0.0779136	0.00201584	0.0696456	0.592381	0.00443222	0.028015	0.499242	0.411175	0.259473	0.00239636	0.0203394	0.00703367	0.612775	0.296281	0.120949	0.449475	0.315735	0.297582	0	0	0	0	0	0.0154915	0	0	0	1.02541e-13	0	2.50518e-12	1.20127e-11	0.987115	0	0	0	0	0	0.804604	0	0	0	0	0	0	0	0	7.66377e-10	0	0.987238	0	7.55587e-11	0	0.95
_D:	0	0	270	""	2	50	"J_K_A"	0.749446	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888299	0.423297	0.922487	0	0.00212059	0.567707	0.017255	0	0.801374	0.761027	0	0.000498573	0.639234	0.00180174	0.0150287	0	0	0.869902	0.0349775	0.377921	0.0052064	0	0.829177	0.886983	0.878672	0.653076	0.432441	6.56654e-07	2.95298e-06	2.91425e-13	0.0511217	0.892577	0.738308	6.54328e-14	0.71773	0	0.000144497	0.598048	0.155122	0.692851	0	0.768874	0.88365	0.758906	0.851052	4.00668e-11	0.884715	0.763565	0.884279	0	1.59403e-12	0	0	0.866448	2.94668e-07	0.849373	0.777403	0.785387	2.99059e-11	0	3.96007e-12	0.037713	8.61594e-12	0.0100208	0.883832	0.896753	0.706879	0	3.09889e-10	0.000175625	0	5.54529e-06	7.36799e-09	0.927027	0.024255	0.843362	0.0123306	0	0.703905	0.897231	0.0676512	0.829928	0.832198	0	0.0063493	6.45557e-06	0	0	5.28338e-13	1.72001e-09	0.73964	0.900024	0.900372	0.766702	0.863768	0.696023	0.783244	6.51527e-09	0	0.86525	0.17433	0.0362871	0.702207	9.65692e-09	0.000221881	0.2903	0.0565204	9.65638e-09	5.19715e-06	0.455306	0.595651	0.226129	9.2831e-07	0.286625	0.305663	0.138235	0.283871	0.368758	0.00585663	0.254171	0.201216	0.00061319	0.229729	0.506311	0.349239	0.00139979	0.448304	0.0877578	0.014798	1.49513e-09	0.00223518	0.190898	0.00982736	2.59485e-09	0	0.000110849	0	0	0.00393225	3.7556e-14	0	0	0	0	1.66932e-14	0	6.95142e-10	0.0126218	0	0.0153469	1.73462e-14	0	2.37956e-09	0	1.13678e-06	0.396053	0	1.57572e-09	5.89237e-13	0	0	0	0	0	0.00264974	0	0.95	0
_D:	0	0	271	""	2	50	"K_L_A"	0.695729	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861549	0.728418	1.22549e-10	9.4992e-06	0.739835	0.00370646	0.807408	0.00112606	0.0324789	1.72527e-11	0.863282	0.457709	0.00972473	3.08386e-09	0.926992	8.04293e-13	0.781127	0.907452	0.93257	0.928473	0	4.00947e-06	0.562744	0.768988	0.0046062	0.878111	0.912479	0.839108	0.946178	0.399782	8.88579e-06	0.913314	0.940499	1.01255e-05	0.0743485	2.23083e-10	0.914546	0.695246	0.746708	0.915531	1.73643e-06	3.1432e-08	0.302486	0.698836	0.00206529	6.0258e-08	0.480871	0.754301	0.851734	0.00348551	0.885697	8.86917e-10	0.924887	0.0283645	0.479214	0.943089	0.547569	0.809629	0.871544	0.74554	0	1.02514e-10	0.795818	0.896083	0.854658	0.923354	0.026178	2.74327e-08	0.652661	6.16938e-09	0	0.917569	0.00291497	2.68203e-05	0.669927	0.918362	0.910759	0.60235	0.934784	0.061821	0.000690196	0.922212	0.851234	0.798556	1.39702e-09	0.793088	4.46281e-11	0	0.790267	9.50388e-12	0.835645	0.889355	0.727538	0.766914	0.868497	0.00645634	0.920929	0.0042079	9.89654e-06	0.858096	0.0468528	0.550184	0.438123	0.626918	8.76853e-05	0.178497	0.257047	0.123103	0.350909	0.22082	0.148049	0.762834	0.340459	0.185257	0.0142953	0.126441	0.367068	0.0858889	0.0873515	0.173479	0.478144	0.200273	0.0314617	0.0137041	0.0705543	0.258306	0.14322	0.138243	0.0619969	0.0230779	0.0114523	0.228498	0.206483	0	0	0.40439	0	0.402789	2.24222e-13	0.399312	0	0	0	0	6.84637e-10	0	0	7.35322e-10	0	1.03567e-14	0	0	0	5.94367e-11	1.49089e-05	1.68376e-05	0	7.806e-11	0	0	0	0.400642	0	0	0	1.26146e-10	0.95	0
_D:	0	0	272	""	2	50	"L_C_A"	2.2434	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.906101	0.853472	0.859508	0.0393817	4.10659e-08	0.28087	0.917193	0.280736	4.10507e-08	0.000323391	0.854226	0.264741	0.000849274	0.701492	0.000123922	5.25073e-11	6.17281e-09	0.799652	0.928121	0.892417	0	6.93692e-05	0.911854	0.00062038	0.010333	0.00372631	0.541617	0.800922	0.884754	2.7007e-09	0.0037581	0.932723	0.89666	0.401875	0.898471	0.819521	0.000678833	0.856215	0.0132289	0.883022	0.0076604	0.776583	0.944041	3.80887e-08	0.365412	0.00179901	5.66187e-05	0.776916	0.000281796	0.0136252	0.481905	0.832059	0.840202	0.912486	0.94038	0.808852	5.81856e-11	0.764145	0.943587	0	0.591421	0	0	0.686361	0.87848	0.843134	0	0.750771	0.00313104	0.898117	0	0.93444	0.847681	0.812341	0.301934	0.0798598	0.896499	6.20336e-09	0.841073	0.517734	5.25851e-05	0.0438319	0.914757	0.492768	0.404299	6.76532e-13	0.775595	0.744518	0	8.69753e-10	0.95717	0.947528	0.606165	6.87813e-08	0.914184	0.702094	3.39351e-09	0.940224	0.0526425	0.848573	0.16389	0.223853	0.000235899	0.000685075	0.118118	0.0736656	0.166625	0.00631199	0.0768275	0.51428	0.5425	0.0551718	0.000600244	0.22697	0.153992	0.405659	0.435521	0.54848	0.000658945	0.298636	0.172909	0.244097	0.131605	0.00570685	0.619877	1.80362e-06	0.20952	0.0535519	0.129709	9.46705e-07	0.389766	0.161357	0.00051237	0	7.05987e-07	1.4586e-11	0	0	0	0	0	0.406241	0	0	0.406317	0	0	0	0	0	0	0	0	0	0	0	3.18815e-11	0	2.28003e-13	0	2.72003e-12	0	0.939927	0	3.32313e-10	0	0.95	0
_D:	0	0	273	""	2	50	"C_Y_B"	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930591	0.93201	0.0345755	0.000312588	0	0.899927	0.8653	0.942484	0.909572	0.901026	0.00108514	0.886808	0.0770017	0.738163	0.805774	0	0.750269	0.818456	6.77199e-06	0.823993	0.0340715	1.94676e-11	0.857719	0.581224	0.398076	0.832379	0.00339296	0.93186	3.83729e-08	6.24041e-07	0.879029	0.779444	0.00637999	4.12679e-06	0.0184612	0.749328	0.000525873	0.90642	0.472543	4.60013e-09	8.93103e-10	0.445107	0.665582	0.356127	2.99593e-07	0.000120673	3.70555e-09	0.901312	0.534692	0.700761	0.891145	0.665298	0.882786	0.725579	0.69446	0	3.05739e-05	6.34274e-08	0.880257	0.902677	0.0239741	0.0240475	3.77518e-11	0.000127317	0.00141364	0.316412	8.95541e-12	0.723733	0.858752	0	3.45734e-10	9.32412e-06	3.46224e-06	0.356741	0.847987	0.814473	0.799839	0.881775	0.753723	0.904528	0.000312524	0	0.906328	0.949696	0.845746	0.630295	0.872391	0.812178	0.000372156	2.22283e-10	0.934334	0.878396	0.930799	0.417858	0.00146199	2.78177e-07	0.00103505	3.80673e-08	3.06376e-06	0	0.0544599	0.0119637	0.377748	0.352492	0.356469	0	0.231675	0.152053	4.95099e-10	0.392686	0.2359	0.182474	0.3191	0.017154	0.175854	0.167469	0.0799096	0.00788071	0.000577324	0.361427	0.0941688	0.115306	0	0.187435	0.654666	0.279627	0.162355	0.0329351	0.189104	0.125727	0.152391	0.00104677	0.000350422	0	0	0	0	0	0	0	0	0	0	0	0.415578	0	0.417059	4.93968e-06	0	1.52847e-12	0	3.15978e-10	0	0	0	0	4.31532e-08	5.07911e-14	7.54559e-14	0	0	0	2.10251e-12	0	0.413152	0	0	0.95
